ID,TIME,CDS,FX,RESERVE,SM,Mkt,Trsy,HY ,Eq Prem,Vol Prem,EF,BF
KOREA,2007-07,31.4,-0.003884333,0.016669131,0.110206141,-3.6859,-0.32,0.341244853,0.001706959,9.696628153,9901,4630
KOREA,2007-08,33.566,0.018089255,0.00181215,-0.044455626,0.7606,-0.35,0.128114843,-0.000955939,-4.041835039,-16756,-3717
KOREA,2007-09,23.333,-0.020427705,0.007820133,0.074533317,3.7472,-0.02,-0.107963185,-0.002934558,1.403287649,6759,7432
KOREA,2007-10,25.16,-0.014445531,0.01106491,0.070944184,2.1836,-0.07,-0.007895209,-0.000807059,-0.576745415,9339,11605
KOREA,2007-11,39.889,0.024465506,0.006862028,-0.09530768,-5.3009,-0.75,0.382799783,0.002238044,-1.422179976,-11257,2092
KOREA,2007-12,45.327,0.009251291,0.001143526,-0.015026431,-0.7071,0.04,0.05925054,-0.002463948,4.594271226,158,519
KOREA,2008-01,76.099,0.006075464,-0.001337047,-0.13624091,-6.3924,-0.63,0.269123912,0.004260562,-9.444932478,-45203,23036
KOREA,2008-02,84.201,-0.006992266,0.001908798,0.055478848,-2.4039,-0.32,0.220616852,0.002701276,196.030974,8511,13760
KOREA,2008-03,96.597,0.058039048,0.007093769,-0.042878686,-1.1595,-0.04,-0.064046869,-0.003598787,-4.79654132,-9480,8776
KOREA,2008-04,66.168,0.008066956,-0.014246829,0.071945177,4.9956,0.57,-0.207417816,-0.00260322,5.725778866,11701,16873
KOREA,2008-05,75.407,0.031709513,-0.009030075,-0.017549452,2.1916,0.38,-0.273411057,-0.000698944,-2.194562897,14582,17092
KOREA,2008-06,103.853,0.011634671,-0.000341519,-0.122462958,-8.0203,-0.07,0.125110914,-0.000249565,5.205652279,-4413,4834
KOREA,2008-07,86.695,-0.033448342,-0.041046804,-0.016103853,-1.4749,-0.09,0.120333859,-0.000615427,-5.366746253,-25920,2780
KOREA,2008-08,115.665,0.072682201,-0.017452664,-0.138016701,0.9491,-0.15,-0.021059424,-0.00235576,4.731123048,-19574,7736
KOREA,2008-09,179.934,0.097892402,-0.014519984,-0.106420596,-9.917,-0.12,-0.121704219,0.002187345,2.800217551,-49995,-1575
KOREA,2008-10,374.188,0.087311611,-0.114530722,-0.261227809,-18.4771,-0.18,0.309681381,0.01042958,-19.87802211,-70501,-41045
KOREA,2008-11,368.614,0.148133808,-0.056647606,-0.169424368,-8.5358,-0.87,0.557772453,0.004725245,-16.50692066,-19704,-14899
KOREA,2008-12,332.971,-0.151885075,0.003468712,0.198153629,2.1432,-0.38,-0.098016921,-0.002525955,2.389295932,-19410,-7336
KOREA,2009-01,328.865,0.088270378,0.002698537,-0.039041475,-7.763,0.3,-0.125315142,0.016214517,15.77525001,8869,16027
KOREA,2009-02,432.475,0.108074534,-0.000960103,-0.177127292,-10.1285,0.14,0.00462021,0.010722707,0.352640233,-24635,16812
KOREA,2009-03,332.584,-0.091862305,0.02388623,0.263788522,8.7502,-0.32,0.295557149,-0.013450098,-3.341268277,-24732,19982
KOREA,2009-04,256.086,-0.021131363,0.029831148,0.214225108,11.0506,0.35,-0.065948023,-0.00700695,2.777174628,11498,27828
KOREA,2009-05,166.411,-0.055712166,0.066198207,0.040894452,6.7197,0.32,-0.101635229,-0.004751032,-2.956538346,17511,31098
KOREA,2009-06,183.984,0.00927017,0.021959819,-0.009982487,-0.2933,0.2,-0.183497633,-0.004702838,-0.755749845,11850,28495
KOREA,2009-07,128.267,-0.034404919,0.025028821,0.186154844,8.2344,-0.01,-0.073105809,-0.004843841,1.73849607,9229,34904
KOREA,2009-08,136.806,0.003546957,0.018629312,0.01175681,3.1834,-0.14,0.096615385,-0.006561346,0.659173764,3620,42997
KOREA,2009-09,103.456,-0.045144188,0.035257248,0.120574868,4.5174,-0.08,-0.036522634,-0.005690812,1.379644878,-1817,47253
KOREA,2009-10,95.253,0.010010936,0.03973794,-0.062767194,-2.842,0,0.029024899,0.000450722,2.384159713,-7199,43705
KOREA,2009-11,106.237,-0.02765284,0.025586148,0.007836257,5.7309,-0.3,0.146785529,-0.002890299,-3.136255734,-2390,35971
KOREA,2009-12,87.162,0.000171321,-0.002831306,0.083277243,2.9123,0.68,-0.186690248,0.008595059,0.440406246,-3756,26166
KOREA,2010-01,105.614,-0.00950668,0.01400819,-0.043515523,-3.7136,-0.35,0.098007485,0.002562459,-0.743458605,13961,26944
KOREA,2010-02,107.227,0.001642888,-0.011349227,-0.005331302,3.5267,-0.04,0.099161754,-0.001611422,-5.137124776,24,26236
KOREA,2010-03,79.893,-0.023825967,0.006401745,0.093437528,6.4279,0.25,-0.108946155,0.002844534,5.78285906,9935,36631
KOREA,2010-04,88.292,-0.013530244,0.024580759,0.056494964,2.0136,-0.12,0.105337409,-0.000381942,2.924561326,10463,26752
KOREA,2010-05,134.709,0.075930076,-0.031180693,-0.133109794,-8.0072,-0.33,0.012380345,0.006141301,-9.563207516,-23353,13289
KOREA,2010-06,131.68,0.008415264,0.015915149,0.009220113,-5.2155,-0.31,0.125525298,0.009682285,346.6390528,-2857,18698
KOREA,2010-07,105.548,-0.019086177,0.043002264,0.075627256,7.1007,-0.19,-0.01605496,-0.004402529,-5.627956085,-11250,28687
KOREA,2010-08,123.719,0.001600404,-0.002018293,-0.025812065,-4.4017,-0.27,0.015861572,0.003816689,5.642150964,-15040,30401
KOREA,2010-09,100.831,-0.039609789,0.015292425,0.11855144,9.237,-0.06,0.027753913,-0.001780509,0.953156182,-8874,25065
KOREA,2010-10,82.202,-0.013485114,0.012347757,0.015265869,3.8817,-0.1,0.026713673,-0.002263957,-2.661316538,675,22828
KOREA,2010-11,121.498,0.027250133,-0.010409666,0.000430679,0.5431,0.3,-0.042904174,0.000551524,2.695223469,620,-1875
KOREA,2010-12,95.649,-0.015899075,0.004400197,0.110767964,6.7808,0.54,-0.077079558,-0.001016174,-0.705160157,1281,-21314
KOREA,2011-01,103.204,-0.021599789,0.014299854,0.026438622,2.0059,-0.06,0.038592554,-0.001416574,-0.619068104,18717,-2035
KOREA,2011-02,101.924,0.012204972,0.005820726,-0.061841284,3.8526,0.18,-0.021492514,-0.001853602,-1.007473417,11408,7977
KOREA,2011-03,101.078,-0.018352691,0.003139487,0.11696152,0.2845,0.11,-0.131432627,0.003158278,-4.723736185,2043,11428
KOREA,2011-04,95.755,-0.031520954,0.028800376,0.065814416,2.8227,-0.27,0.18164896,-0.001585123,2.00544841,6210,14204
KOREA,2011-05,96.274,0.007740371,-0.008500525,-0.034557267,-1.4707,-0.29,-0.040726937,0.001456718,-1.91319337,-4256,20375
KOREA,2011-06,102.859,-0.00231353,-0.002096611,-0.019290206,-1.8491,0.08,-0.012456443,0.004568064,0.501191156,-22265,13196
KOREA,2011-07,102.997,-0.023652722,0.016858312,0.017837737,-2.3688,-0.41,0.165517521,0.001244304,15.66267739,-31778,9012
KOREA,2011-08,130.352,0.018145544,0.003744135,-0.133962753,-5.8545,-0.39,-0.050701187,0.004501586,-8.924765214,-28147,-5423
KOREA,2011-09,215.242,0.100587851,-0.028707224,-0.129288482,-8.4322,0,-0.131451613,0.008533959,121.6225787,-12604,9509
KOREA,2011-10,136.37,-0.063586265,0.025252934,0.150771658,11.5327,0.03,0.146492783,-0.007858384,-5.133233179,-20749,10485
KOREA,2011-11,156.264,0.041466727,-0.009996544,-0.063522753,-0.6153,-0.03,-0.11783545,0.000272134,1.600400726,-18517,18730
KOREA,2011-12,170.043,0.002608015,-0.008428423,-0.017173746,0.4875,-0.13,0.074027708,0.001012681,-1.3898177,-29324,10208
KOREA,2012-01,156.855,-0.024538281,0.016332867,0.105530517,5.3898,-0.12,0.082640454,-0.003182944,-0.791666635,-672,26324
KOREA,2012-02,141.897,0.001333333,0.014420793,0.049766799,4.1944,0.16,-0.025372331,-0.00322047,1.089485543,1465,33556
KOREA,2012-03,123.224,0.01003107,0.000334987,-0.005166938,2.523,0.17,0.064548199,-0.001483934,-2.391584701,-10260,29983
KOREA,2012-04,120.665,-0.003164001,0.002822048,0.001422499,-0.6896,-0.22,0.049081664,0.000607724,-0.67771893,-6618,24160
KOREA,2012-05,140.327,0.038441192,-0.018661289,-0.113539137,-6.5867,-0.15,-0.028816353,0.005178382,6.877148308,-8752,19312
KOREA,2012-06,121.151,-0.020376974,0.004988602,0.029327917,3.8442,0.05,-0.045423683,-0.003962813,-6.120573322,-6436,16507
KOREA,2012-07,117.389,-0.015253943,0.003839579,0.036203682,1.0262,-0.12,0.035279892,-0.001699983,6.699060238,-9017,25026
KOREA,2012-08,108.128,-0.001408203,0.007063608,-0.008594937,2.65,-0.01,-0.0195809,-0.001254445,3.600265565,-18097,31898
KOREA,2012-09,71.997,-0.014101886,0.016746606,0.069531814,2.6553,0.03,-0.036440084,-0.001731369,-2.665853218,-24072,29881
KOREA,2012-10,71.168,-0.021902378,0.00505317,-0.028947065,-1.4468,0.1,-0.089890909,0.001918852,2.172344284,-16382,37048
KOREA,2012-11,67.335,-0.008591536,0.005651461,0.026450628,0.612,-0.11,0.003556017,7.86E-05,-6.675427743,-23202,24762
KOREA,2012-12,63.502,-0.012538029,0.002743402,0.051422338,1.2294,0.11,0.020026277,0.000115435,16.07845096,-30636,7768
KOREA,2013-01,72.33,0.01661843,0.006222822,-0.037038202,5.5768,0.16,-0.046448087,-0.002606543,0.153342479,37084,32687
KOREA,2013-02,66.064,-0.006428506,-0.007652021,0.050021223,0.911,-0.11,0.106099059,-0.000700998,-1.866865913,14465,19869
KOREA,2013-03,76.981,0.028283575,0.000331827,-0.0427874,3.6272,0,0.010139886,-0.002226804,-2.565982054,14974,15766
KOREA,2013-04,71.402,-0.009258427,0.004302842,-0.023958029,1.526,-0.09,-0.050849941,-0.001002039,-1.908564178,5830,12339
KOREA,2013-05,74.221,0.022137543,-0.001626313,0.004692882,2.0911,0.37,-0.04427204,-0.001305867,6.265271607,6200,12849
KOREA,2013-06,109.683,0.016598615,-0.005605268,-0.081758402,-1.4285,0.36,-0.050119139,0.002085058,-2.118237554,6168,-59319
KOREA,2013-07,90.692,-0.022439535,0.010424555,0.036942836,5.3528,-0.03,0.18082483,-0.003267106,3.217239922,19350,-16371
KOREA,2013-08,82.875,-0.008931761,0.004321226,0.037922936,-2.6063,0.24,-0.059158175,0.002086493,3.883001265,7440,-28883
KOREA,2013-09,60.471,-0.031002163,0.018231549,0.067711389,3.7624,-0.23,0.111710677,-0.000998399,-0.633350198,4881,-10969
KOREA,2013-10,56.61,-0.014229911,0.019327953,0.044658975,4.0391,-0.08,-0.042204551,-0.00246163,-2.643271999,21041,-15362
KOREA,2013-11,65.946,-0.000943485,0.005568408,0.012471826,2.5885,0.06,0.043597024,-0.001799986,1.218599279,22326,-14147
KOREA,2013-12,70.912,-0.003399754,0.004143456,-0.01645889,2.6906,0.38,-0.090026174,-0.001193504,-1.38795459,-207,-19630
KOREA,2014-01,64.83,0.014972046,0.00578584,-0.054624195,-3.0055,-0.26,-0.024411475,0.002659087,5.9277397,23762,2545
KOREA,2014-02,60.995,-0.004574736,0.010106964,0.034859779,4.6405,0.02,0.009465803,-0.002240855,-5.416419993,19036,8797
KOREA,2014-03,60.782,-9.3791E-05,0.007659802,0.002051361,0.4469,0.22,-0.062564851,-0.000677582,-0.016181173,10447,13811
KOREA,2014-04,52.665,-0.031798143,0.004100543,0.016792883,0.1479,-0.04,-0.008076087,-0.000563411,-0.133442243,6267,8727
KOREA,2014-05,53.166,-0.011431893,0.014964263,0.037693577,2.0451,-0.15,0.038849397,-0.001035914,0.675156392,-221,12020
KOREA,2014-06,53.17,-0.008134065,0.015931579,0.008300632,2.8239,0.08,-0.014282304,0.000581905,2.407291219,-2262,11709
KOREA,2014-07,51.155,0.01393143,0.004323091,0.018142886,-2.0681,0.14,-0.065181418,0.000482936,7.485059615,-6453,10521
KOREA,2014-08,59.482,-0.011011499,-0.001108306,-0.007716137,4.0977,-0.13,0.023961661,-0.002461649,-5.182993091,1175,5238
KOREA,2014-09,51.835,0.039215686,-0.008226256,-0.082043277,-2.4725,0.15,-0.047476494,0.001660145,7.192460032,-5175,-19381
KOREA,2014-10,49.665,0.003887361,-0.001712009,-0.031544462,2.1443,-0.16,-0.000442654,-0.001006865,-10.92378711,5243,-6251
KOREA,2014-11,54.491,0.043634303,-0.001590428,-0.025451851,2.176,-0.13,0.062131881,-0.000811717,-108.4127175,-2465,14946
KOREA,2014-12,62.999,-0.005248869,0.002261892,-0.021769315,-0.3308,0.16,-0.102359907,0.000313271,0.280847031,-23888,-19082
KOREA,2015-01,52.334,-0.003002183,-0.003571833,0.024281442,-2.8454,-0.47,0.040317711,0.002352486,-2.180284198,13064,9983
KOREA,2015-02,51.85,0.003284971,0.000468302,0.006021314,5.7137,0.32,-0.057150511,-0.003165362,-2.217065384,8998,17187
KOREA,2015-03,48.67,0.009004093,0.002357433,0.012774052,-1.06,-0.13,0.027702799,-0.000574393,2.061089366,5081,6310
KOREA,2015-04,47.5,-0.035965387,0.020230208,0.066416243,0.8545,0.06,-0.088010322,-0.000926342,-0.982744605,-1435,6749
KOREA,2015-05,51.4,0.035624123,0.004518962,-0.057041783,1.0778,0.06,0.172948666,-0.000507461,1.594823934,-3814,5478
KOREA,2015-06,53.834,0.009660527,0.007917484,-0.042410678,-1.9215,0.14,-0.003704501,0.00062877,6.808772731,-2983,8229
KOREA,2015-07,66.657,0.045694358,-0.010521211,-0.080322163,1.2725,-0.09,0.041765749,-0.001333321,-7.300820908,-9548,-8197
KOREA,2015-08,78.501,0.011629896,-0.008254485,-0.057554483,-6.0507,0,-0.058186346,0.003994391,15.85220972,-9353,-23513
KOREA,2015-09,61.667,0.006255283,0.000734317,0.017556452,-3.4252,-0.17,0.108006874,0.00053028,2.926333099,-9392,-20022
KOREA,2015-10,53.489,-0.043514785,0.004238057,0.11280575,7.5039,0.15,-0.035237035,-0.005211942,-3.261597701,-9809,4611
KOREA,2015-11,55.656,0.016774987,-0.002969956,-0.035086517,0.2604,0.13,-8.24E-05,-0.000602423,1.853791058,-20558,-5021
KOREA,2015-12,63.166,0.012352077,-0.000989219,-0.015393629,-2.2477,0.11,-0.029807058,0.000469613,-2.027643013,-36811,-27057
KOREA,2016-01,69.166,0.029180887,-0.001824197,-0.055937246,-5.8344,-0.43,0.108783411,0.00262805,-11.98159373,-4964,-5182
MALAYSIA,2003-01,118.333,0,0.000801999,0.038750941,-2.4562,0.24,-0.118827766,0.00159461,0.606796585,-262,12698
MALAYSIA,2003-02,124.667,0,0.006626599,-0.027254618,-1.66,-0.33,0.104507202,0.000946213,-2.931788636,-10886,17881
MALAYSIA,2003-03,139.167,0,0.001439069,-0.021595458,0.9165,0.09,-0.072163816,0.000734057,-0.087735455,42,10635
MALAYSIA,2003-04,105.625,0,0.01904791,-0.00304443,8.1632,0.07,-0.046547436,-0.003548031,-6.489771294,16115,10874
MALAYSIA,2003-05,94.75,0,0.028712871,0.068470274,6.2311,-0.55,0.077349896,-0.001805525,6.397929005,11919,7636
MALAYSIA,2003-06,92.667,0,0.016974363,0.036752557,1.5526,0.16,-0.08482589,0.00050594,1.070159286,18643,5072
MALAYSIA,2003-07,85.333,0,0.033525481,0.04742419,2.2202,0.92,-0.203477384,-0.000720515,-1.802168309,21473,-8800
MALAYSIA,2003-08,65.875,0,0.012958544,0.02812847,2.3986,0.08,0.128493093,-0.000108694,2.554825396,23605,-9770
MALAYSIA,2003-09,55.625,0,0.056403232,-0.01599936,-0.9982,-0.61,0.188338083,0.003239121,10.24144683,17501,-4439
MALAYSIA,2003-10,48.25,0,0.076366559,0.130523149,5.9359,0.42,-0.108240937,-0.001962452,-5.473537619,25022,-299
MALAYSIA,2003-11,44.5,0,0.007925992,-0.038544513,1.5633,0.11,-0.052775451,0.000139855,1.890141052,14928,-1496
MALAYSIA,2003-12,36,0,0.022324203,0.00684368,4.4589,-0.13,0.016989387,0.001428334,6.467221512,14178,-1936
MALAYSIA,2004-01,41.375,0,0.066071262,0.042045834,2.2201,-0.08,0.070941462,-0.000710181,-3.77165102,42965,-37
MALAYSIA,2004-02,42.667,0,0.033049695,0.079914454,1.4508,-0.16,-0.001025685,-0.000177723,-1.715440453,26150,1030
MALAYSIA,2004-03,42.875,0,0.047192442,0.018615705,-1.1634,-0.21,-0.022802139,0.003609644,0.06595805,15556,7232
MALAYSIA,2004-04,49.417,0,0.04257217,-0.06863031,-2.5062,0.83,-0.10235531,0.001472596,-0.020202522,23021,-4401
MALAYSIA,2004-05,50.875,0,0.010286225,-0.042305953,1.3128,0.18,-0.069206009,-0.000133004,-4.573685206,403,-11224
MALAYSIA,2004-06,46.833,0,-3.84934E-05,0.011697606,2.0408,0,0.002567461,0.001029087,7.40474603,10029,-4202
MALAYSIA,2004-07,40.4,0,0.008988548,0.014614528,-3.8936,-0.1,-0.009041497,0.001717354,-1.427647484,9381,112
MALAYSIA,2004-08,35.688,0,0.004101332,-0.007609003,0.1264,-0.38,0.13691261,-6.61E-05,3.567765484,1182,4548
MALAYSIA,2004-09,35.5,0,0.045481315,0.032844763,1.9077,0.05,-0.142691469,0.001421006,0.249076973,10334,2767
MALAYSIA,2004-10,31.8,0,0.0475005,0.013465921,1.6075,-0.08,0.031004816,-0.000368196,-0.120825011,7143,3550
MALAYSIA,2004-11,26.2,0,0.06160118,0.063470973,4.6137,0.42,-0.15776215,-0.001371373,-2.374912625,21423,1827
MALAYSIA,2004-12,25.75,0,0.060624877,-0.006663463,3.3287,-0.09,0.053900798,-0.000785689,2.229040915,10265,1713
MALAYSIA,2005-01,24.8,0,0.045188426,0.016351147,-2.8612,0.08,-0.092473245,0.00122813,-4.174600927,10105,3816
MALAYSIA,2005-02,24.313,0,0.03254765,-0.00805991,2.0171,0.29,-0.26640172,-0.000802633,4.799357432,22138,1873
MALAYSIA,2005-03,35,0,0.009579282,-0.042066539,-1.9578,0.18,0.047158082,0.001340669,0.674720707,15309,-992
MALAYSIA,2005-04,29.25,0,0.018693968,0.006946068,-2.7885,-0.28,0.186158935,0.001391479,-0.394911982,8507,1791
MALAYSIA,2005-05,29.929,0,0.016879511,-0.021987862,3.5156,-0.14,0.029458029,-0.001270983,-0.886766007,11780,3302
MALAYSIA,2005-06,30.333,0,0.004927924,0.033231604,0.8543,-0.04,-0.039102653,0.001482597,-0.574154246,6283,2980
MALAYSIA,2005-07,27.786,-0.013026316,0.048168222,0.074893338,4.0075,0.4,-0.23556198,-0.001294135,-0.607225504,9887,5658
MALAYSIA,2005-08,29,0.005145981,0.019594884,-0.032364436,-0.9356,-0.25,0.278177005,0.001306137,-0.677046453,6353,5850
MALAYSIA,2005-09,26.286,-0.00015916,0.00368605,0.023696832,0.7456,0.31,-0.159639,-5.09E-06,0.547056222,7841,2755
MALAYSIA,2005-10,28.25,0.001485726,-0.041385424,-0.021052307,-2.4647,0.27,-0.02403169,0.002339075,1.92221604,6471,388
MALAYSIA,2005-11,27.125,0.000927201,-0.052445936,-0.011870277,3.6329,-0.03,0.035807703,-0.002065419,-0.427131975,21060,404
MALAYSIA,2005-12,26.25,0.000449938,-0.032763116,0.010674569,-0.0554,-0.07,0.074886799,0.000619188,0.14539956,9899,-1615
MALAYSIA,2006-01,23,-0.007671958,0.011819479,0.030077558,3.5663,0.12,-0.196613739,-0.000278895,1.776155766,31475,6206
MALAYSIA,2006-02,24,-0.009997334,0.012949271,0.035167728,-0.611,0.14,-0.111021478,5.68E-05,-1.549467346,27452,5824
MALAYSIA,2006-03,28.286,-0.007405413,0.02162968,0.016794299,1.4403,0.21,-0.078493648,0.00064256,-1.93539052,33805,4012
MALAYSIA,2006-04,26.563,-0.016413456,0.027889433,0.042688069,0.8364,0.1,0.1894387,-0.000639957,-3.901175382,26167,1150
MALAYSIA,2006-05,29.563,0.000965384,0.043082898,-0.023705274,-3.579,0.12,-0.020180068,0.002003053,21.49293396,3161,-2897
MALAYSIA,2006-06,33,0.012675668,0.001129842,-0.028794241,-0.491,0.06,-0.078580482,0.00178605,-7.565799685,-8664,-623
MALAYSIA,2006-07,28,-0.00585034,0.004052581,0.027089032,-0.6898,-0.19,0.083906465,-0.000939753,20.47762112,694,2864
MALAYSIA,2006-08,27.7,0.006432188,0.002861121,0.026174112,1.9943,-0.21,0.089361252,-0.001342217,-2.639741389,3885,5090
MALAYSIA,2006-09,26.156,0.002039706,0.003031268,0.004772004,1.4843,-0.11,-0.049995146,0.001564228,3.832545156,7906,2933
MALAYSIA,2006-10,23.8,-0.009906364,0.001561845,0.040549924,3.1926,-0.02,0.064173309,-0.001944963,-1.804844007,13159,8176
MALAYSIA,2006-11,19.042,-0.008223684,0.005502307,0.111036968,1.8503,-0.12,-0.057518725,-0.001282559,-1.765268446,11018,4760
MALAYSIA,2006-12,17.335,-0.023908237,0.030437524,0.044996997,0.6098,0.25,-0.216607234,0.001664465,2.484165819,10134,7430
MALAYSIA,2007-01,18.133,-0.008494974,0.012933777,0.103728907,1.4403,0.12,0.038496554,-0.00055846,-5.245622816,27364,15287
MALAYSIA,2007-02,18,0.001285164,0.040878946,0.005061446,-1.9251,-0.3,0.333500313,0.002408352,11.72376249,25306,15064
MALAYSIA,2007-03,17.055,-0.014261266,0.019288574,0.066358568,0.7878,0.02,-0.1668858,0.001218597,-1.970727543,6551,15782
MALAYSIA,2007-04,12.875,-0.009548611,0.034408553,0.066776795,3.5052,-0.03,0.100665088,-0.00293112,9.064978887,16063,13701
MALAYSIA,2007-05,14.257,-0.005404616,0.074948541,0.036144359,3.4135,0.35,-0.354260549,-0.001780737,-2.488264545,-2876,20813
MALAYSIA,2007-06,16.225,0.014686444,0.000225276,-0.015507692,-1.9004,0.06,0.309754163,0.002185759,-0.152949627,2775,7401
MALAYSIA,2007-07,35.512,-0.000144739,0.000993038,0.015894844,-3.6859,-0.32,0.341244853,0.001706959,9.696628153,9901,4630
MALAYSIA,2007-08,36.731,0.01433121,-0.017253546,-0.082449941,0.7606,-0.35,0.128114843,-0.000955939,-4.041835039,-16756,-3717
MALAYSIA,2007-09,24.33,-0.024689596,0.014933916,0.083938459,3.7472,-0.02,-0.107963185,-0.002934558,1.403287649,6759,7432
MALAYSIA,2007-10,24.931,-0.022007609,0.01442707,0.081963446,2.1836,-0.07,-0.007895209,-0.000807059,-0.576745415,9339,11605
MALAYSIA,2007-11,45.431,0.004997307,0.014838475,-0.024946497,-5.3009,-0.75,0.382799783,0.002238044,-1.422179976,-11257,2092
MALAYSIA,2007-12,41.993,-0.015483103,0.002340637,0.064590175,-0.7071,0.04,0.05925054,-0.002463948,4.594271226,158,519
MALAYSIA,2008-01,72.333,-0.021321639,0.078789685,-0.008498717,-6.3924,-0.63,0.269123912,0.004260562,-9.444932478,-45203,23036
MALAYSIA,2008-02,82.959,-0.014524104,0.064533363,-0.003269893,-2.4039,-0.32,0.220616852,0.002701276,196.030974,8511,13760
MALAYSIA,2008-03,98.5,-0.000470367,0.034541836,-0.082493272,-1.1595,-0.04,-0.064046869,-0.003598787,-4.79654132,-9480,8776
MALAYSIA,2008-04,67.134,-0.009254902,0.031816129,0.026747435,4.9956,0.57,-0.207417816,-0.00260322,5.725778866,11701,16873
MALAYSIA,2008-05,77.244,0.027074098,0.008754438,-0.030378335,2.1916,0.38,-0.273411057,-0.000698944,-2.194562897,14582,17092
MALAYSIA,2008-06,111.914,0.007091105,0.004957974,-0.086946667,-8.0203,-0.07,0.125110914,-0.000249565,5.205652279,-4413,4834
MALAYSIA,2008-07,97.759,-0.001071483,-0.005725115,-0.013080008,-1.4749,-0.09,0.120333859,-0.000615427,-5.366746253,-25920,2780
MALAYSIA,2008-08,127.505,0.038768005,-0.019992441,-0.087472187,0.9491,-0.15,-0.021059424,-0.00235576,4.731123048,-19574,7736
MALAYSIA,2008-09,168.325,0.020061956,-0.105111562,-0.088012043,-9.917,-0.12,-0.121704219,0.002187345,2.800217551,-49995,-1575
MALAYSIA,2008-10,231.65,0.030368764,-0.087380332,-0.174691372,-18.4771,-0.18,0.309681381,0.01042958,-19.87802211,-70501,-41045
MALAYSIA,2008-11,268.911,0.015438596,-0.026878209,-0.012084847,-8.5358,-0.87,0.557772453,0.004725245,-16.50692066,-19704,-14899
MALAYSIA,2008-12,230.058,-0.042432619,-0.064461837,0.065126889,2.1432,-0.38,-0.098016921,-0.002525955,2.389295932,-19410,-7336
MALAYSIA,2009-01,231.32,0.041714781,-0.002008719,-0.021791508,-7.763,0.3,-0.125315142,0.016214517,15.77525001,8869,16027
MALAYSIA,2009-02,296.389,0.023278371,-0.002466187,-0.012315271,-10.1285,0.14,0.00462021,0.010722707,0.352640233,-24635,16812
MALAYSIA,2009-03,240.85,-0.012322275,-0.037084257,0.003463563,8.7502,-0.32,0.295557149,-0.013450098,-3.341268277,-24732,19982
MALAYSIA,2009-04,176.7,-0.023581026,-0.001059237,0.160900179,11.0506,0.35,-0.065948023,-0.00700695,2.777174628,11498,27828
MALAYSIA,2009-05,115.99,-0.01502387,0.006742505,0.069882498,6.7197,0.32,-0.101635229,-0.004751032,-2.956538346,17511,31098
MALAYSIA,2009-06,108.452,0.00427655,0.036383203,0.03096932,-0.2933,0.2,-0.183497633,-0.004702838,-0.755749845,11850,28495
MALAYSIA,2009-07,75.99,-0.000709723,-0.004628505,0.103098786,8.2344,-0.01,-0.073105809,-0.004843841,1.73849607,9229,34904
MALAYSIA,2009-08,96.998,0.001704545,0.004982965,-0.000117293,3.1834,-0.14,0.096615385,-0.006561346,0.659173764,3620,42997
MALAYSIA,2009-09,83.687,-0.014605786,0.018342241,0.041018222,4.5174,-0.08,-0.036522634,-0.005690812,1.379644878,-1817,47253
MALAYSIA,2009-10,94.616,-0.01928335,0.000910895,0.046632611,-2.842,0,0.029024899,0.000450722,2.384159713,-7199,43705
MALAYSIA,2009-11,110.74,-0.005869406,0.001029241,0.012812001,5.7309,-0.3,0.146785529,-0.002890299,-3.136255734,-2390,35971
MALAYSIA,2009-12,88.372,0.010922509,0.005075977,0.006360399,2.9123,0.68,-0.186690248,0.008595059,0.440406246,-3756,26166
MALAYSIA,2010-01,103.885,-0.003358154,0.002659775,-0.008784902,-3.7136,-0.35,0.098007485,0.002562459,-0.743458605,13961,26944
MALAYSIA,2010-02,104.22,-0.001171989,-0.001235072,0.008738433,3.5267,-0.04,0.099161754,-0.001611422,-5.137124776,24,26236
MALAYSIA,2010-03,79.597,-0.039894397,-0.015903739,0.090800247,6.4279,0.25,-0.108946155,0.002844534,5.78285906,9935,36631
MALAYSIA,2010-04,82.994,-0.025206233,0.007550427,0.043146307,2.0136,-0.12,0.105337409,-0.000381942,2.924561326,10463,26752
MALAYSIA,2010-05,102.143,0.019589406,-0.005563448,-0.069307544,-8.0072,-0.33,0.012380345,0.006141301,-9.563207516,-23353,13289
MALAYSIA,2010-06,103.746,0.001383338,-0.008909876,0.032304725,-5.2155,-0.31,0.125525298,0.009682285,346.6390528,-2857,18698
MALAYSIA,2010-07,90.928,-0.021488872,0.002728903,0.055694245,7.1007,-0.19,-0.01605496,-0.004402529,-5.627956085,-11250,28687
MALAYSIA,2010-08,98.721,-0.015686275,0.002491029,0.064686408,-4.4017,-0.27,0.015861572,0.003816689,5.642150964,-15040,30401
MALAYSIA,2010-09,80.145,-0.015936255,0.057643891,0.0574319,9.237,-0.06,0.027753913,-0.001780509,0.953156182,-8874,25065
MALAYSIA,2010-10,70.762,0.007125506,0.047547092,0.02649231,3.8817,-0.1,0.026713673,-0.002263957,-2.661316538,675,22828
MALAYSIA,2010-11,90.193,0.015436565,0.004722667,-0.02839604,0.5431,0.3,-0.042904174,0.000551524,2.695223469,620,-1875
MALAYSIA,2010-12,74.507,-0.023436263,0.006224678,0.057378497,6.7808,0.54,-0.077079558,-0.001016174,-0.705160157,1281,-21314
